"","X","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1310",60,"sbm",1,1,350,16360,1,350,31,182,93.4857142857143,31,30.2823249970167,0.828917764345583,0.00167057921273093,0.0113902710857779,3,0.00532849111295614,0.495043512592764,0.00778718832917642,128.416054386829,0.46729175776876,0.253622595169873,2.01142857142857,2,1.73216537044617,2109.07878362046,203,2991.34285714286,2962.97170237015,7719,1046970,-0.0903935721680163
"1311",61,"sbm",1,1,350,22031,1,350,14,206,125.891428571429,14,5.11513079106097,0.138579572443,0.00175620071995856,0.121602502740201,3,0.00492561162359019,0.887560310202844,0.00522060445357139,191.548700709533,0.420902797917115,0.229537453950061,2.98,2,1.66783462955383,1521.67884936265,10,10038.8142857143,8193.00761848001,18236,3513585,0.842746954679826
"1312",62,"sbm",1,1,350,21571,1,350,83,170,123.262857142857,83,47.2791558415525,0.371037259131392,0.00174357912139729,0.311552336788437,2,0.00103998489653182,0.522865472659267,0.00735321702603306,135.994898077894,0.424271965049258,0.133917314776914,2,2,1.64681129758494,2378.82754294296,1224,4118.25428571429,2892.80631257739,8757,1441389,0.572579347415112
"1313",63,"sbm",1,1,350,6076,1,350,13,54,34.72,13,12.138607393145,0.654090952616938,0.00147069548305045,0.104885177807027,3,0.00341805444395469,0.112577572685322,0.0266018228147509,37.5914089407998,0.40533510181386,0.055243553008596,2.99714285714286,2,1.95071633237822,1663.37507508941,5,70.7485714285714,39.5610541275633,173,24762,0.127347167761501
"1314",64,"sbm",1,1,350,22706,1,350,105,151,129.748571428571,105,10.2928125571282,0.0776966098479638,0.00175999821663129,0.452069784812639,3,0.00209409969713375,0.694345554720932,0.00737667414812862,135.562447238325,0.470963404074657,0.0608923454768727,2.06285714285714,2,1.62857142857143,1955.45838029225,2871,5836.68857142857,2298.65573838144,9174,2042841,0.622174010134069
"1315",65,"sbm",1,1,350,26130,1,350,120,174,149.314285714286,120,46.6409036647648,0.324359242677314,0.00182349862872919,0.31143407458571,2,0.000734287775710748,0.555689828853211,0.00659314813261718,151.672612215835,0.219451539727853,0.0707327056897257,2,2,1.57216537044617,2477.71323581491,4182,6197.23714285714,990.913776600452,8584,2169033,0.445746664935366
"1316",66,"sbm",1,1,350,20781,1,350,4,202,118.748571428571,4,3.65420128987569,0.234512340826559,0.00168808845605555,0.0624954508216339,4,0.00914003200601047,0.871473237211877,0.00534512898415843,187.086224292012,0.429128657080666,0.2385427752763,3.00571428571429,3,1.75970528039296,1444.19172294107,0,9338.19428571429,7649.58390215997,17471,3268368,0.723157406218427
"1317",67,"sbm",1,1,350,17626,1,350,74,142,100.72,74,70.4887493446441,0.752596948808018,0.0016751483609808,0.107557137780469,2,0.00184376149630681,0.301456482292841,0.00971773172232458,102.904672466178,0.308869616660429,0.118280802292264,2,2,1.71140401146132,2582.49180241537,750,1542.20571428571,502.990151226506,3080,539772,0.1237914674164
"1318",68,"sbm",1,1,350,17217,1,350,58,139,98.3828571428571,58,57.2323893497596,0.842484806604474,0.00166898375661296,0.000437408994081468,2,0.00232387426628332,0.264724102528408,0.00994777474506391,100.524994345715,0.270277416770055,0.116381498158002,2,2,1.71810069586574,2487.56348156177,439,1303.96285714286,420.040455539473,2563,456387,-0.348609494883286
"1319",69,"sbm",1,1,350,14955,1,350,34,174,85.4571428571429,34,33.7858176685583,0.838444294820993,0.00164302997806376,0.000381986257446122,2,0.00597959676391686,0.3364137620868,0.00947681642450307,105.520668039366,0.436675676928579,0.253704461727384,2,2,1.75513712648383,2058.54348930285,292,1602.89142857143,1296.80261621719,4321,561012,-0.471162374013428
"1320",70,"sbm",1,1,350,29456,1,350,66,243,168.32,66,63.1448075288618,0.615711478034969,0.00191906825334324,0.1184297683408,2,0.0014404323469346,0.736608842751827,0.0049041181218706,203.910259734642,0.332901413279937,0.213982808022923,2,2,1.51770773638968,2200.92111366544,688,12137.5542857143,8762.25060752539,21344,4248144,0.359930146281765
"1321",71,"sbm",1,1,350,25814,1,350,67,264,147.508571428571,67,66.8453331621782,0.908989477297417,0.00185759329395527,0,2,0.00333408688144773,0.556580088743122,0.0056103042151629,178.243453768035,0.368990529823829,0.333786328284896,2,2,1.57733933688088,2129.15900655344,1914,7765.57714285714,5946.12382118782,17260,2717952,-0.506458372415036
"1322",72,"sbm",1,1,350,36601,1,350,173,236,209.148571428571,173,141.812671479253,0.676806438906211,0.00204654347028926,0.154251874203885,2,0.00030055433082468,0.620993816567869,0.00476750158421653,209.753469890946,0.125917758051856,0.076938190749079,2,2,1.4007204257061,2746.67835508708,9145,13550.9828571429,1651.80915308498,17476,4742844,0.107384533752127
"1323",73,"sbm",1,1,350,11829,1,350,42,99,67.5942857142857,42,40.7509843350554,0.796030633040075,0.00158672780391218,0.00559599893774705,3,0.00264336669082762,0.177405482356954,0.0144728635981718,69.0948265501734,0.312445083994499,0.0899877200163733,2.01714285714286,2,1.80636921817438,2197.85302057729,133,410.168571428571,137.729075179556,914,143559,-0.283177992650135
"1324",74,"sbm",1,1,350,7756,1,350,26,73,44.32,26,24.751813030819,0.735630090941882,0.00152616836194595,0.0192109168472873,3,0.00483996043710157,0.117364595950857,0.0219558359593173,45.5459770173604,0.379281705878861,0.0821776504297994,2.68857142857143,2,1.8778223495702,1862.19693606927,32,116.271428571429,43.3346151032656,306,40695,-0.187588615025657
"1325",75,"sbm",1,1,350,21931,1,350,66,178,125.32,66,65.0117098699103,0.863422377863815,0.00175285054697483,0.00218252740119228,2,0.0019504809520536,0.404581695394806,0.00744478157279374,134.322275304141,0.289267367893707,0.150945558739255,2,2,1.64091690544413,2656.24609995854,984,3408.98571428571,1576.39833857384,6326,1193145,-0.17076087415974
"1326",76,"sbm",1,1,350,10746,1,350,36,97,61.4057142857143,36,34.9192693680264,0.793772295192344,0.00155497712629263,0.0044841325140083,3,0.00330889704433047,0.0623094308730884,0.015876873002558,62.9846947720047,0.317178565163807,0.101989357347524,2.93714285714286,2,1.84356938190749,2005.76804723838,22,120.042857142857,43.9623555148614,255,42015,-0.612694495371861
"1327",77,"sbm",1,1,350,12744,1,350,23,131,72.8228571428571,23,13.5768849561933,0.295857309878489,0.00160065551677083,0.213580956231536,3,0.00425146909266377,0.379347134456732,0.0106461486104919,93.9306820322321,0.507758081091509,0.166696684404421,2.58,2,1.7948751534998,2095.69933849457,40,1185.54,928.497243740248,3314,414939,0.636860651895923
"1328",78,"sbm",1,1,350,9163,1,350,26,87,52.36,26,25.3925433090335,0.765315614162437,0.00154794886478124,0.00843950926535527,3,0.0045008344450232,0.117187036443685,0.0181614918417969,55.0615559950091,0.356075735749817,0.0992550143266476,2.4,2,1.85196889070815,1931.51880287264,49,169.285714285714,78.2921834185594,451,59250,-0.501680759476542
"1329",79,"sbm",1,1,350,8083,1,350,5,112,46.1885714285714,5,4.95222621361208,0.73937023514192,0.00145885704929553,0.0211053852100369,3,0.0104450963070387,0.387699058739872,0.0125269714200164,79.8277545682057,0.586400919401562,0.188571428571429,2.64571428571429,2,1.98884977486697,1494.03675327021,4,710.34,837.940832173427,2372,248619,-0.0535675088692592
"1330",80,"sbm",1,1,350,5508,1,350,8,55,31.4742857142857,8,7.78762957580106,0.67776688047813,0.00144483906690116,0.117815164474569,3,0.00603880309791883,0.111014678116816,0.0276772644773633,36.1307383111464,0.40939511038589,0.0674089234547687,2.99714285714286,2,1.98822758902988,1539.21970696094,2,62.4942857142857,40.0942831733479,164,21873,-0.232807998334253
"1331",81,"sbm",1,1,350,32751,1,350,155,223,187.148571428571,155,151.966248332975,0.910525418048821,0.00195918213803578,0,2,0.000664225606523274,0.521612757632081,0.0053157703991924,188.119486904838,0.149712187805087,0.102726156365125,2,2,1.46375767498977,2827.8143209832,6464,9143.21142857143,1190.7988389903,12651,3200124,-0.22861617311747
"1332",82,"sbm",1,1,350,6483,1,350,17,68,37.0457142857143,17,15.6730244202317,0.703561849814736,0.0014885144518285,0.0907588753166869,3,0.00720009898509223,0.119248067821334,0.0247711785425084,40.3694962790712,0.436305349374703,0.0886942284076955,2.96571428571429,2,1.92702415063447,1707.41447581373,7,86.8885714285714,49.6991710736024,238,30411,-0.0120250092314914
"1333",83,"sbm",1,1,350,24384,1,350,41,207,139.337142857143,41,40.2841476717827,0.632338578447138,0.00181002999669532,0.108382079719889,2,0.00175374879766474,0.621829195765026,0.00585228329503438,170.873477852395,0.366843051548433,0.193876381498158,2,2,1.6007531723291,2373.52081981102,286,7112.87142857143,5223.55621851141,13778,2489505,0.337830788100228
"1334",84,"sbm",1,1,350,15380,1,350,56,136,87.8857142857143,56,54.477333552861,0.825797707093241,0.00164035182551484,0.00481231853301114,2,0.00345752332556389,0.249928660371485,0.0110429096309808,90.5558438325449,0.315875454371492,0.137863282848956,2,2,1.74817846909537,2434.75765688691,450,990.951428571429,325.903857420591,2113,346833,-0.272042205161041
"1335",85,"sbm",1,1,350,27088,1,350,57,221,154.788571428571,57,37.3409396787927,0.372987333334875,0.00186643178480036,0.194673004574097,2,0.0014592268896979,0.765649444295438,0.00513028005776684,194.921132714008,0.367541945374407,0.189717560376586,2,2,1.55647973802702,2061.90831042485,491,10733.4514285714,8064.57831047069,18982,3756708,0.609240523454466
"1336",86,"sbm",1,1,350,13791,1,350,42,134,78.8057142857143,42,41.4920529697353,0.824671122155233,0.00161705532752102,0.00174884620742166,2,0.00453384413290631,0.179575702516344,0.0120880402510796,82.726395613275,0.348538998476367,0.158149815800246,2,2,1.77419566107245,2207.69341025481,170,593.562857142857,265.176051793022,1347,207747,-0.59562736211385
"1337",87,"sbm",1,1,350,24476,1,350,114,165,139.862857142857,114,100.685450778516,0.737508590332994,0.00179218967922863,0.117080324904324,2,0.000708729230237047,0.407566403054747,0.00711642037754871,140.520085513056,0.152649251937698,0.0720261972984036,2,2,1.5992468276709,2819.8097283677,2588,3976.08857142857,542.724682466017,5469,1391631,0.0158789174387851
"1338",88,"sbm",1,1,350,7396,1,350,15,74,42.2628571428571,15,13.9349022089452,0.723375402014657,0.00151065078290165,0.0854964119730865,3,0.00497862900187544,0.146326207946997,0.0211044835619428,47.3832964007362,0.412071547526532,0.0909373720835039,2.81714285714286,2,1.89897666803111,1784.94953072727,15,144.377142857143,86.3874827957756,368,50532,-0.104463623860586
"1339",89,"sbm",1,1,350,19255,1,350,29,173,110.028571428571,29,18.0279226117682,0.292637885220767,0.00171453892632141,0.190345557690014,3,0.00228956913974947,0.613805123384687,0.00679697320992361,147.124310941817,0.426669989038331,0.18043389275481,2.01428571428571,2,1.68478100695866,2154.42390835632,67,4567.22571428571,3610.56350885646,9219,1598529,0.676530695956755
"1340",90,"sbm",1,1,350,24314,1,350,106,171,138.937142857143,26,0.305291351311795,0.00234945551872803,0.00146046913716389,0.447842202896032,3,0.0305280213011598,0.762579444065307,0.00653865105052221,152.936743721801,0.46030071038217,0.0918706508391322,3,3,1.97781416291445,1922.3356140823,4637,7429.24285714286,1420.29568167086,10435,2600235,0.887576527698716
"1341",91,"sbm",1,1,350,30403,1,350,77,247,173.731428571429,77,76.0467008043799,0.88155121413721,0.00193248086241926,0.0228652015683941,2,0.00152995142132014,0.636335026887057,0.00509811518350268,196.150923234525,0.287947013638606,0.209938600081867,2,2,1.50220221039705,2559.49684071774,1760,10733.9828571429,6457.38622991852,18607,3756894,0.0623978551548773
"1342",92,"sbm",1,1,350,26456,1,350,25,238,151.177142857143,25,24.8857832110217,0.894595606192547,0.00187880156620504,0.0143505328015118,3,0.00259140771099197,0.796908299965541,0.00485620613961104,205.922065754831,0.3485692488725,0.248776094965207,2.06571428571429,2,1.56704052394597,1827.81011784774,288,12448.5,9618.39196442812,21591,4356975,-0.117839935995115
"1343",93,"sbm",1,1,350,24746,1,350,66,198,141.405714285714,66,24.2459535033616,0.228482990642452,0.00180939377723174,0.277612215532097,2,0.00173339104676466,0.689718558166868,0.00582798621105804,171.58585552289,0.401405755671998,0.162161277118297,2,2,1.59482603356529,2198.86583330585,777,7625.47714285714,5181.34598495492,14178,2668917,0.746963029096018
"1344",94,"sbm",1,1,350,10830,1,350,26,119,61.8857142857143,26,25.080367122355,0.782387307247532,0.00157533055804066,0.0177910697431726,3,0.0061531487602148,0.24801999717664,0.0133277331379326,75.031514335612,0.434182087963915,0.163651248465002,2.12571428571429,2,1.82318460908719,2011.03488718418,86,582.291428571429,467.039233346685,1522,203802,-0.186627115614963
"1345",95,"sbm",1,1,350,10867,1,350,39,91,62.0971428571429,39,37.2282707137007,0.795255485414114,0.00156304097256576,0.00612295417334576,3,0.00226130467144185,0.0688525594372549,0.0157433492160698,63.5188857387006,0.272003653279598,0.0828162095783872,2.85142857142857,2,1.83382726156365,2029.94885331453,44,134.88,43.0866043310374,293,47208,-0.538762484825937
"1346",96,"sbm",1,1,350,17648,1,350,71,139,100.845714285714,71,69.2457959242502,0.84268913774796,0.00167547645757023,0.00215715168657309,2,0.00213563147810663,0.273339876898484,0.00977414597866566,102.310728956037,0.248103422324753,0.109324600900532,2,2,1.71104379860827,2546.97059388019,685,1401.16285714286,316.596141271544,2469,490407,-0.274140021620545
"1347",97,"sbm",1,1,350,10805,1,350,42,87,61.7428571428571,42,40.1645908515855,0.779043361738663,0.00157191193521726,0.00952344161710659,3,0.0025488991149071,0.157844443547193,0.01593297492694,62.7629180730818,0.285970154835298,0.0723700368399509,2.02,2,1.82315186246418,2130.7808002064,116,301.577142857143,90.9597571072877,619,105552,-0.178346517439603
"1348",98,"sbm",1,1,350,26421,1,350,89,224,150.977142857143,89,87.5779912611141,0.87262009576302,0.00183960818431779,0.0353809293539693,2,0.0018423720342718,0.509709299188258,0.00610345124333653,163.841728250349,0.329678868880726,0.20923454768727,2,2,1.56740073679902,2716.01505617197,2064,6234.17142857143,3668.8949593409,12673,2181960,0.0637416164828776
"1349",99,"sbm",1,1,350,16566,1,350,38,164,94.6628571428571,38,36.7466405412021,0.528293882779212,0.00166625330884995,0.213474797046162,3,0.00271553832822828,0.51463054813549,0.0080503769789893,124.217785404324,0.49768931058583,0.198673761768318,2.01142857142857,2,1.72879246827671,2192.80471062766,160,2763.80571428571,2868.70273327283,7258,967332,0.432143191729188
"1350",100,"sbm",1,1,350,9980,1,350,28,87,57.0285714285714,28,16.3126489445702,0.327626132701074,0.00155667096434199,0.279744077333023,3,0.00255818388591171,0.224028493441607,0.0160457777680972,62.3216907558222,0.449613659712756,0.0858780188293082,2.65428571428571,2,1.84152271796971,2028.20251820874,67,376.14,196.148751664061,960,131649,0.453575439572049
"1351",101,"sbm",1,1,350,10659,1,350,39,87,60.9085714285714,39,37.2320222109739,0.776485022139704,0.00156973283336209,0.012557382641008,3,0.00283155208769674,0.159160291248392,0.0161559362170087,61.8967534018375,0.279737154971989,0.0747605403192796,2.06285714285714,2,1.82565697912403,2125.42133348341,100,295.534285714286,84.8950319094002,581,103437,-0.119094017024371
"1352",102,"sbm",1,1,350,1635,1,350,1,20,9.34285714285714,1,0.747008714887252,0.374448416826382,0.00100069552629598,0.216910847384713,5,0.015809091841382,0.0341911103113191,0.0873233746111087,11.4516875287225,0.578430454280442,0.0305362259516987,4.40571428571429,4,2.88486287351617,875.056880242771,0,1.62857142857143,1.90288145682354,10,570,0.0738144730944441
"1353",103,"sbm",1,1,350,19346,1,350,14,188,110.548571428571,14,13.906569575458,0.861682765120677,0.00171669873766525,0.0271056173597404,3,0.00408260368436708,0.633464469777064,0.00636962205886654,156.995186018611,0.401351530901068,0.221923864101515,2.4,2,1.6974539500614,1947.39836245732,70,5493.51428571429,4375.68834287902,10791,1922730,-0.0927893999044269
"1354",104,"sbm",1,1,350,12981,1,350,13,129,74.1771428571429,13,1.8584138346206,0.0564370119533187,0.00143020151087104,0.201364635724345,3,0.0136505761418401,0.497505797442337,0.00923808092236004,108.247590425364,0.477276175846302,0.157085550552599,3,3,2.0232664756447,1934.98651395506,10,1800.88285714286,1473.974114803,3949,630309,0.887017569490983
"1355",105,"sbm",1,1,350,21281,1,350,84,165,121.605714285714,84,73.0738335532131,0.591430402471194,0.00173732232522919,0.197749137659156,2,0.00118560169150527,0.405830683635316,0.00785248555814551,127.348212562159,0.323208025339724,0.124338927548097,2,2,1.65155955792059,2619.36657522462,1163,3067.96285714286,1557.40923518422,6056,1073787,0.329395583637778
"1356",106,"sbm",1,1,350,18875,1,350,3,198,107.857142857143,3,2.89892889847523,0.730673008232112,0.00165444794915006,0.0055873549405728,3,0.00837882632025926,0.750918309136616,0.00594873875749646,168.102860247447,0.451414363039471,0.258288988948015,2.45142857142857,2,1.80008186655751,1589.23007717994,1,6758.44285714286,5532.65486989138,14286,2365455,0.0317353494185624
"1357",107,"sbm",1,1,350,8824,1,350,18,80,50.4228571428571,18,17.1662805781039,0.730963124998709,0.0015374181313677,0.0672790107585921,3,0.00336128455214424,0.178360698983346,0.0176610015470694,56.6219303777784,0.38369315562245,0.0847482603356529,2.57428571428571,2,1.86567335243553,1939.40702372036,21,247.268571428571,155.898971347775,568,86544,0.124419408804229
"1358",108,"sbm",1,1,350,18512,1,350,39,205,105.782857142857,39,38.4431606048848,0.854157706755287,0.00170857062771402,0,2,0.00512839416670071,0.495562995715458,0.0072420599393446,138.082259519451,0.431537754727694,0.28428980761359,2,2,1.69689725747032,2211.28079974474,456,3719.39142857143,3363.75627946834,8995,1301787,-0.22289145563326
"1359",109,"sbm",1,1,350,3658,0,348,0,58,20.9028571428571,0,1.14352971535245e-14,1.07022617757679e-15,-1,0.0409737669124586,6,0.0202100779735866,0.221885280677716,0.0245610624050883,40.7148511537038,0.663778705638668,0.106295538272616,4.02285714285714,0,2.44297591838087,1042.70726685613,0,91.1485714285714,115.453066343165,397,31902,0.0542720743849191
